episode_number,title,writers,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,content,season,episode
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"So Rachel, what're you, uh... what're you up to tonight?","So Rachel, what're you, uh... what're you up to tonight?",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Rachel,"Well, I was kinda supposed to be headed for Aruba on my honeymoon, so nothing!","Well, I was kinda supposed to be headed for Aruba on my honeymoon, so nothing!",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"Right, you're not even getting your honeymoon, God.. No, no, although, Aruba, this time of year... talk about your- (thinks) -big lizards... Anyway, if you don't feel like being alone tonight, Joey and Chandler are coming over to help me put together my new furniture.","Right, you're not even getting your honeymoon, God.. No, no, although, Aruba, this time of year... talk about your-  -big lizards... Anyway, if you don't feel like being alone tonight, Joey and Chandler are coming over to help me put together my new furniture.",(thinks),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,"(deadpan) Yes, and we're very excited about it.","Yes, and we're very excited about it.",(deadpan),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Rachel,"Well actually thanks, but I think I'm just gonna hang out here tonight.  It's been kinda a long day.","Well actually thanks, but I think I'm just gonna hang out here tonight.  It's been kinda a long day.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"Okay, sure.","Okay, sure.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,"Hey Pheebs, you wanna help?","Hey Pheebs, you wanna help?",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Phoebe,"Oh, I wish I could, but I don't want to.","Oh, I wish I could, but I don't want to.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,content,,,,,,,,Commercial Break,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,scene_note,,,,,,,"Scene: The Subway, Phoebe is singing for change.",,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Phoebe,"(singing) Love is sweet as summer showers, love is a wondrous work of art, but your love oh your love, your love...is like a giant pigeon...crapping on my heart.  La-la-la-la-la- (some guy gives her some change and to that guy) Thank you. (sings) La-la-la-la...ohhh!","Love is sweet as summer showers, love is a wondrous work of art, but your love oh your love, your love...is like a giant pigeon...crapping on my heart.  La-la-la-la-la-  Thank you.  La-la-la-la...ohhh!",(singing) | (some guy gives her some change and to that guy) | (sings),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,scene_note,,,,,,,"Scene: Ross's Apartment, the guys are there assembling furniture.",,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"(squatting and reading the instructions) I'm supposed to attach a brackety thing to the side things, using a bunch of these little worm guys. I have no brackety thing, I see no whim guys whatsoever and- I cannot feel my legs.","I'm supposed to attach a brackety thing to the side things, using a bunch of these little worm guys. I have no brackety thing, I see no whim guys whatsoever and- I cannot feel my legs.",(squatting and reading the instructions),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,stage_direction,,,,,,Joey and Chandler are finishing assembling the bookcase.,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,I'm thinking we've got a bookcase here.,I'm thinking we've got a bookcase here.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,It's a beautiful thing.,It's a beautiful thing.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,(picking up a leftover part) What's this?,What's this?,(picking up a leftover part),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,I would have to say that is an 'L'-shaped bracket.,I would have to say that is an 'L'-shaped bracket.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,Which goes where?,Which goes where?,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,I have no idea.,I have no idea.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,stage_direction,,,,,,Joey checks that Ross is not looking and dumps it in a plant.,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,Done with the bookcase!,Done with the bookcase!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,All finished!,All finished!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"(clutching a beer can and sniffing) This was Carol's favorite beer. She always drank it out of the can, I should have known.","This was Carol's favorite beer. She always drank it out of the can, I should have known.",(clutching a beer can and sniffing),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,"Hey-hey-hey-hey, if you're gonna start with that stuff we're outta here.","Hey-hey-hey-hey, if you're gonna start with that stuff we're outta here.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,"Yes, please don't spoil all this fun.","Yes, please don't spoil all this fun.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,"Ross, let me ask you a question. She got the furniture, the stereo, the good TV- what did you get?","Ross, let me ask you a question. She got the furniture, the stereo, the good TV- what did you get?",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,You guys.,You guys.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,"Oh, God.","Oh, God.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,You got screwed.,You got screwed.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,Oh my God!,Oh my God!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,scene_note,,,,,,,"Scene: A Restaurant, Monica and Paul are eating.",,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Monica,Oh my God!,Oh my God!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Paul,"I know, I know, I'm such an idiot. I guess I should have caught on when she started going to the dentist four and five times a week. I mean, how clean can teeth get?","I know, I know, I'm such an idiot. I guess I should have caught on when she started going to the dentist four and five times a week. I mean, how clean can teeth get?",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Monica,"My brother's going through that right now, he's such a mess. How did you get through it?","My brother's going through that right now, he's such a mess. How did you get through it?",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Paul,"Well, you might try accidentally breaking something valuable of hers, say her-","Well, you might try accidentally breaking something valuable of hers, say her-",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Monica,-leg?,-leg?,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Paul,"(laughing) That's one way! Me, I- I went for the watch.","That's one way! Me, I- I went for the watch.",(laughing),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Monica,"You actually broke her watch?  Wow!  The worst thing I ever did was, I-I shredded by boyfriend's favorite bath towel.","You actually broke her watch?  Wow!  The worst thing I ever did was, I-I shredded by boyfriend's favorite bath towel.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Paul,"Ooh, steer clear of you.","Ooh, steer clear of you.",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Monica,"That's right. [Scene: Monica's Apartment, Rachel is talking on the phone and pacing.]",That's right.,,"Scene: Monica's Apartment, Rachel is talking on the phone and pacing.",,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Rachel,"Barry, I'm sorry... I am so sorry... I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju- (She stops talking and dials the phone.) Hi, machine cut me off again... anyway...look, look, I know that some girl is going to be incredibly lucky to become Mrs. Barry Finkel, but it isn't me, it's not me.  And not that I have any idea who me is right now, but you just have to give me a chance too... (The maching cuts her off again and she redials.)","Barry, I'm sorry... I am so sorry... I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway...look, look, I know that some girl is going to be incredibly lucky to become Mrs. Barry Finkel, but it isn't me, it's not me.  And not that I have any idea who me is right now, but you just have to give me a chance too...",(She stops talking and dials the phone.) | (The maching cuts her off again and she redials.),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,scene_note,,,,,,,Scene: Ross's Apartment; Ross is pacing while Joey and Chandler are working on some more furniture.,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,I'm divorced!  I'm only 26 and I'm divorced!,I'm divorced!  I'm only 26 and I'm divorced!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,Shut up!,Shut up!,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,You must stop! (Chandler hits what he is working on with a hammer and it collapses.),You must stop!,(Chandler hits what he is working on with a hammer and it collapses.),,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,That only took me an hour.,That only took me an hour.,,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Chandler,"Look, Ross, you gotta understand, between us we haven't had a relationship that has lasted longer than a Mento.   You, however have had the love of a woman for four years.   Four years of closeness and sharing at the end of which she ripped your heart out, and that is why we don't do it!  I don't think that was my point!","Look, Ross, you gotta understand, between us we haven't had a relationship that has lasted longer than a Mento.   You, however have had the love of a woman for four years.   Four years of closeness and sharing at the end of which she ripped your heart out, and that is why we don't do it!  I don't think that was my point!",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Ross,"You know what the scariest part is? What if there's only one woman for everybody, y'know? I mean what if you get one woman- and that's it? Unfortunately in my case, there was only one woman- for her...","You know what the scariest part is? What if there's only one woman for everybody, y'know? I mean what if you get one woman- and that's it? Unfortunately in my case, there was only one woman- for her...",,,,,,01,01
S01E01,The One Where Monica Gets a New Roommate (The Pilot-The Uncut Version),Marta Kauffman & David Crane,dialogue,Joey,"What are you talking about? 'One woman'? That's like saying there's only one flavor of ice cream for you. Lemme tell you something, Ross. There's lots of flavors out there. There's Rocky Road, and Cookie Dough, and Bing! Cherry Vanilla. You could get 'em with Jimmies, or nuts, or whipped cream! This is the best thing that ever happened to you! You got married, you were, like, what, eight? Welcome back to the world! Grab a spoon!","What are you talking about? 'One woman'? That's like saying there's only one flavor of ice cream for you. Lemme tell you something, Ross. There's lots of flavors out there. There's Rocky Road, and Cookie Dough, and Bing! Cherry Vanilla. You could get 'em with Jimmies, or nuts, or whipped cream! This is the best thing that ever happened to you! You got married, you were, like, what, eight? Welcome back to the world! Grab a spoon!",,,,,,01,01
